chunk,position,token,token_id,word,p_keep,kept
0,184,to,10114,to,0.326211,1
0,185,make,13086,make,0.272091,0
0,186,a,169,a,0.011086,0
0,187,mis,12606,mistake,0.789930,1
0,188,##take,47529,mistake,0.764735,1
0,189,.,119,.,0.433342,1
0,190,We,12865,We,0.019741,0
0,191,have,10529,have,0.059518,0
0,192,temp,101986,templates,0.930536,1
0,193,##lates,67580,templates,0.917000,1
0,194,",",117,",",0.082847,1
0,195,but,10473,but,0.016007,0
0,196,they,10689,they,0.004083,0
0,197,were,10309,were,0.007831,0
0,198,written,13398,written,0.685600,1
0,199,for,10142,for,0.772057,1
0,200,adults,42074,adults,0.963584,1
0,201,",",117,",",0.042794,1
0,202,so,10380,so,0.002846,0
0,203,half,13877,half,0.928224,1
0,204,the,10105,the,0.078441,0
0,205,fields,28455,fields,0.922776,1
0,206,do,10149,do,0.054210,0
0,207,not,10472,not,0.284233,1
0,208,apply,48515,apply,0.837656,1
0,209,and,10111,and,0.008048,0
0,210,the,10105,the,0.000869,0
0,211,important,12452,important,0.671181,1
0,212,things,24682,things,0.446125,1
0,213,",",117,",",0.035292,1
0,214,like,11850,like,0.135621,0
0,215,growth,14609,growth,0.941816,1
0,216,measurements,109975,measurements,0.861115,1
0,217,or,10345,or,0.043491,0
0,218,in,10106,inhaler,0.911432,1
0,219,##hale,39149,inhaler,0.920257,1
0,220,##r,10129,inhaler,0.928868,1
0,221,technique,21701,technique,0.926034,1
0,222,",",117,",",0.014696,1
0,223,are,10301,are,0.003373,0
0,224,not,10472,not,0.576302,1
0,225,there,11155,there,0.555556,1
0,226,at,10160,at,0.020322,0
0,227,all,10435,all,0.013281,0
0,228,.,119,.,0.467141,1
0,229,[NEW0],119547,"
",0.308236,1
0,230,Interview,27781,Interviewer,0.152134,0
0,231,##er,10165,Interviewer,0.135433,0
0,232,:,131,:,0.050033,0
0,233,Have,24852,Have,0.003172,0
0,234,you,13028,you,0.004790,0
0,235,looked,59822,looked,0.413629,1
0,236,at,10160,at,0.460431,1
0,237,any,11178,any,0.263474,0
0,238,tools,40962,tools,0.956039,1
0,239,to,10114,to,0.298207,1
0,240,help,15217,help,0.344533,1
0,241,with,10169,with,0.062887,0
0,242,that,10189,that,0.016685,0
0,243,?,136,?,0.924523,1
0,244,[NEW0],119547,"
",0.156491,1
0,245,Dr,11612,Dr,0.154660,0
0,246,.,119,.,0.097432,1
0,247,Ok,84591,Okafor,0.185057,0
0,248,##af,19402,Okafor,0.201628,0
0,249,##or,10667,Okafor,0.155332,0
0,250,:,131,:,0.037638,0
0,251,We,12865,We,0.001686,0
0,252,trial,23626,trialled,0.971864,1
0,253,##led,16376,trialled,0.973623,1
0,254,a,169,a,0.032927,0
0,255,di,10120,dictation,0.991401,1
0,256,##ctat,95400,dictation,0.994169,1
0,257,##ion,11046,dictation,0.991982,1
0,258,system,11787,system,0.995671,1
0,259,two,10551,two,0.936192,1
0,260,years,10855,years,0.965206,1
0,261,ago,36390,ago,0.965928,1
0,262,.,119,.,0.014184,1
0,263,It,10377,It,0.010389,0
0,264,was,10134,was,0.023263,0
0,265,fast,15040,fast,0.330617,1
0,266,",",117,",",0.063651,1
0,267,but,10473,but,0.019201,0
0,268,it,10271,it,0.002224,0
0,269,could,12174,could,0.068991,0
0,270,not,10472,not,0.160817,0
0,271,tell,41549,tell,0.339479,1
0,272,the,10105,the,0.001435,0
0,273,difference,30856,difference,0.646368,1
0,274,between,10948,between,0.539883,1
0,275,"""",107,"""",0.182168,0
0,276,hy,15165,hypertension,0.950717,1
0,277,##pert,52368,hypertension,0.962177,1
0,278,##ension,80236,hypertension,0.961127,1
0,279,"""",107,"""",0.307124,1
0,280,and,10111,and,0.304997,1
0,281,"""",107,"""",0.104624,0
0,282,hy,15165,hypotension,0.786105,1
0,283,##pot,37604,hypotension,0.929449,1
0,284,##ension,80236,hypotension,0.789596,1
0,285,"""",107,"""",0.366945,1
0,286,in,10106,in,0.500429,1
0,287,a,169,a,0.007815,0
0,288,noi,37390,noisy,0.855204,1
0,289,##sy,16105,noisy,0.855572,1
0,290,ward,60026,ward,0.877839,1
0,291,",",117,",",0.017513,1
0,292,which,10319,which,0.000978,0
0,293,is,10124,is,0.003060,0
0,294,not,10472,not,0.806550,1
0,295,a,169,a,0.208100,0
0,296,mis,12606,mistake,0.799398,1
0,297,##take,47529,mistake,0.797245,1
0,298,you,13028,you,0.021128,0
0,299,can,10944,can,0.044686,0
0,300,tol,53183,tolerate,0.185493,0
0,301,##erate,64474,tolerate,0.216193,0
0,302,.,119,.,0.507490,1
0,303,The,10117,The,0.000857,0
0,304,vend,43445,vendor,0.815112,1
0,305,##or,10667,vendor,0.804217,1
0,306,',112,',0.717980,1
0,307,s,187,s,0.683173,1
0,308,answer,57085,answer,0.792194,1
0,309,was,10134,was,0.120303,0
0,310,to,10114,to,0.404080,1
0,311,speak,41541,speak,0.755102,1
0,312,more,10798,more,0.188194,0
0,313,slowly,63088,slowly,0.800451,1
0,314,.,119,.,0.035116,1
0,315,That,13646,That,0.000842,0
0,316,is,10124,is,0.005050,0
0,317,not,10472,not,0.848931,1
0,318,real,13486,realistic,0.728781,1
0,319,##istic,29025,realistic,0.762726,1
0,320,at,10160,at,0.508694,1
0,321,seven,15767,seven,0.605177,1
0,322,in,10106,in,0.256695,0
0,323,the,10105,the,0.015088,0
0,324,evening,42135,evening,0.288377,1
0,325,with,10169,with,0.210260,0
0,326,three,11003,three,0.877356,1
0,327,families,15300,families,0.911357,1
0,328,waiting,62052,waiting,0.789196,1
0,329,.,119,.,0.568886,1
0,330,[NEW0],119547,"
",0.155856,1
0,331,Interview,27781,Interviewer,0.101604,0
0,332,##er,10165,Interviewer,0.081350,0
0,333,:,131,:,0.047810,0
0,334,What,12489,What,0.048639,0
0,335,would,10894,would,0.023794,0
0,336,a,169,a,0.010426,0
0,337,good,15198,good,0.889893,1
0,338,tool,53276,tool,0.932676,1
0,339,look,25157,look,0.306758,1
0,340,like,11850,like,0.248160,0
0,341,to,10114,to,0.080257,0
0,342,you,13028,you,0.054066,0
0,343,?,136,?,0.863184,1
0,344,[NEW0],119547,"
",0.202801,1
0,345,Dr,11612,Dr,0.129856,0
0,346,.,119,.,0.103586,1
0,347,Ok,84591,Okafor,0.161833,0
0,348,##af,19402,Okafor,0.184055,0
0,349,##or,10667,Okafor,0.150920,0
0,350,:,131,:,0.041951,0
0,351,It,10377,It,0.037694,0
0,352,should,14819,should,0.337902,1
0,353,draft,28447,draft,0.800471,1
0,354,",",117,",",0.251373,1
0,355,not,10472,not,0.596537,1
0,356,decide,19068,decide,0.611656,1
0,357,.,119,.,0.111583,1
0,358,Give,36472,Give,0.094776,0
0,359,me,10911,me,0.027519,0
0,360,a,169,a,0.005420,0
0,361,first,10422,first,0.875961,1
0,362,version,11674,version,0.903452,1
0,363,built,12183,built,0.298777,1
0,364,from,10188,from,0.552163,1
0,365,what,12976,what,0.052065,0
0,366,is,10124,is,0.028077,0
0,367,already,19034,already,0.099682,0
0,368,in,10106,in,0.211737,0
0,369,the,10105,the,0.007405,0
0,370,record,12410,record,0.600272,1
0,371,",",117,",",0.084593,1
0,372,mark,29221,mark,0.518401,1
0,373,clearly,52340,clearly,0.206355,0
0,374,which,10319,which,0.268375,0
0,375,parts,15569,parts,0.678021,1
0,376,it,10271,it,0.123653,0
0,377,took,12149,took,0.368758,1
0,378,from,10188,from,0.277723,1
0,379,where,10940,where,0.261079,0
0,380,",",117,",",0.064019,1
0,381,and,10111,and,0.006859,0
0,382,let,13595,let,0.017668,0
0,383,me,10911,me,0.008904,0
0,384,correct,49148,correct,0.593458,1
0,385,it,10271,it,0.045424,0
0,386,in,10106,in,0.382802,1
0,387,one,10464,one,0.477263,1
0,388,pass,23392,pass,0.512938,1
0,389,.,119,.,0.019264,1
0,390,And,12689,And,0.001702,0
0,391,it,10271,it,0.006471,0
0,392,has,10393,has,0.012854,0
0,393,to,10114,to,0.059098,0
0,394,be,10347,be,0.087134,0
0,395,quick,69609,quick,0.784844,1
0,396,.,119,.,0.080788,1
0,397,If,14535,If,0.275381,0
0,398,it,10271,it,0.015650,0
0,399,takes,19135,takes,0.304563,1
0,400,longer,20165,longer,0.751511,1
0,401,than,11084,than,0.617859,1
0,402,typ,38676,typing,0.689082,1
0,403,##ing,10230,typing,0.705410,1
0,404,",",117,",",0.016398,1
0,405,no,10192,nobody,0.544079,1
0,406,##body,38078,nobody,0.344440,1
0,407,will,11337,will,0.119977,0
0,408,use,11760,use,0.471810,1
0,409,it,10271,it,0.088331,0
0,410,twice,26261,twice,0.795395,1
0,411,",",117,",",0.063189,1
0,412,no,10192,no,0.088865,0
0,413,matter,27904,matter,0.035835,0
0,414,how,14796,how,0.020220,0
0,415,c,171,clever,0.118087,0
0,416,##lever,62314,clever,0.126051,0
0,417,it,10271,it,0.012283,0
0,418,is,10124,is,0.004938,0
0,419,.,119,.,0.477673,1
0,420,[NEW0],119547,"
",0.216128,1
0,421,Interview,27781,Interviewer,0.098986,0
0,422,##er,10165,Interviewer,0.075532,0
0,423,:,131,:,0.036164,0
0,424,Is,12034,Is,0.004081,0
0,425,there,11155,there,0.007816,0
0,426,anything,42819,anything,0.388197,1
0,427,you,13028,you,0.014828,0
0,428,would,10894,would,0.006579,0
0,429,refuse,48787,refuse,0.797469,1
0,430,to,10114,to,0.738404,1
0,431,hand,15230,hand,0.846972,1
0,432,over,10491,over,0.844238,1
0,433,to,10114,to,0.744357,1
0,434,software,16042,software,0.967624,1
0,435,?,136,?,0.878475,1
0,436,[NEW0],119547,"
",0.177333,1
0,437,Dr,11612,Dr,0.140057,0
0,438,.,119,.,0.081969,1
0,439,Ok,84591,Okafor,0.150740,0
0,440,##af,19402,Okafor,0.162278,0
0,441,##or,10667,Okafor,0.108038,0
0,442,:,131,:,0.046595,0
0,443,The,10117,The,0.005712,0
0,444,judge,31624,judgement,0.978412,1
0,445,##ment,10426,judgement,0.977827,1
0,446,calls,31886,calls,0.950509,1
0,447,.,119,.,0.170205,1
0,448,W,160,Whether,0.038298,0
0,449,##het,13358,Whether,0.026869,0
0,450,##her,14206,Whether,0.074897,0
0,451,a,169,a,0.032730,0
0,452,child,18048,child,0.911862,1
0,453,is,10124,is,0.131542,0
0,454,safe,43966,safe,0.889757,1
0,455,to,10114,to,0.643467,1
0,456,go,11783,go,0.644980,1
0,457,home,11816,home,0.780149,1
0,458,",",117,",",0.052045,1
0,459,whether,21883,whether,0.045303,0
0,460,the,10105,the,0.001100,0
0,461,family,11365,family,0.867542,1
0,462,understood,71183,understood,0.661705,1
0,463,the,10105,the,0.007520,0
0,464,plan,13065,plan,0.904696,1
0,465,",",117,",",0.042244,1
0,466,whether,21883,whether,0.040945,0
0,467,something,26133,something,0.132679,0
0,468,does,15107,does,0.064833,0
0,469,not,10472,not,0.254220,0
0,470,add,42852,add,0.560298,1
0,471,up,10741,up,0.499665,1
0,472,and,10111,and,0.014545,0
0,473,des,10139,deserves,0.737801,1
0,474,##er,10165,deserves,0.730554,1
0,475,##ves,13136,deserves,0.692589,1
0,476,another,12864,another,0.601760,1
0,477,look,25157,look,0.889697,1
0,478,.,119,.,0.719486,1
0,479,Those,43027,Those,0.137737,0
0,480,come,10678,come,0.186390,0
0,481,from,10188,from,0.541746,1
0,482,the,10105,the,0.002518,0
0,483,conversation,72028,conversation,0.774465,1
0,484,in,10106,in,0.211181,0
0,485,the,10105,the,0.002846,0
0,486,room,19555,room,0.450696,1
0,487,",",117,",",0.022993,1
0,488,and,10111,and,0.002632,0
0,489,they,10689,they,0.007679,0
0,490,are,10301,are,0.003545,0
0,491,not,10472,not,0.796010,1
0,492,in,10106,in,0.632015,1
0,493,the,10105,the,0.020885,0
0,494,record,12410,record,0.741559,1
0,495,at,10160,at,0.038590,0
0,496,all,10435,all,0.023261,0
0,497,.,119,.,0.073448,1
0,498,A,138,A,0.009894,0
0,499,tool,53276,tool,0.858591,1
0,500,that,10189,that,0.145873,0
0,501,pret,49775,pretends,0.489205,1
0,502,##end,19342,pretends,0.491805,1
0,503,##s,10107,pretends,0.464062,1
0,504,otherwise,39712,otherwise,0.279061,1
0,505,is,10124,is,0.147456,0
0,506,dangerous,57195,dangerous,0.967412,1
0,507,.,119,.,0.634504,1
0,508,[NEW0],119547,"
",0.005876,1
0,509,[SEP],102,,0.156255,
1,0,[CLS],101,,0.000592,
1,1,Interview,27781,Interviewer,0.986922,1
1,2,##er,10165,Interviewer,0.982158,1
1,3,:,131,:,0.320941,0
1,4,Last,14812,Last,0.948304,1
1,5,question,20210,question,0.981761,1
1,6,.,119,.,0.180828,1
1,7,If,14535,If,0.504817,1
1,8,this,10531,this,0.040469,0
1,9,worked,13858,worked,0.930129,1
1,10,well,11206,well,0.902547,1
1,11,",",117,",",0.008780,1
1,12,what,12976,what,0.385101,0
1,13,would,10894,would,0.049064,0
1,14,change,15453,change,0.980971,1
1,15,for,10142,for,0.208452,0
1,16,you,13028,you,0.376847,0
1,17,?,136,?,0.969357,1
1,18,[NEW0],119547,"
",0.706111,1
1,19,Dr,11612,Dr,0.886266,1
1,20,.,119,.,0.705746,1
1,21,Ok,84591,Okafor,0.984217,1
1,22,##af,19402,Okafor,0.984906,1
1,23,##or,10667,Okafor,0.982434,1
1,24,:,131,:,0.175752,0
1,25,I,146,I,0.015835,0
1,26,would,10894,would,0.006035,0
1,27,leave,21964,leave,0.979017,1
1,28,on,10135,on,0.264506,0
1,29,time,10635,time,0.960653,1
1,30,more,10798,more,0.238649,0
1,31,often,12899,often,0.905642,1
1,32,",",117,",",0.036956,1
1,33,and,10111,and,0.001375,0
1,34,the,10105,the,0.000245,0
1,35,sum,28439,summaries,0.975196,1
1,36,##marie,99235,summaries,0.970381,1
1,37,##s,10107,summaries,0.980763,1
1,38,the,10105,the,0.001312,0
1,39,GP,25236,GP,0.970672,1
1,40,receives,59468,receives,0.867498,1
1,41,would,10894,would,0.004857,0
1,42,actually,24376,actually,0.002659,0
1,43,be,10347,be,0.007878,0
1,44,useful,48765,useful,0.994141,1
1,45,.,119,.,0.874289,1
1,46,Right,23488,Right,0.019651,0
1,47,now,11858,now,0.316853,0
1,48,they,10689,they,0.050423,0
1,49,get,15329,get,0.655797,1
1,50,a,169,a,0.006910,0
1,51,wall,26699,wall,0.961344,1
1,52,of,10108,of,0.474229,0
1,53,text,15541,text,0.989572,1
1,54,that,10189,that,0.006754,0
1,55,hide,96935,hides,0.793451,1
1,56,##s,10107,hides,0.752268,1
1,57,the,10105,the,0.002940,0
1,58,one,10464,one,0.659019,1
1,59,line,12117,line,0.949465,1
1,60,that,10189,that,0.007112,0
1,61,matters,50807,matters,0.645675,1
1,62,",",117,",",0.034019,1
1,63,which,10319,which,0.002183,0
1,64,is,10124,is,0.006699,0
1,65,usually,15910,usually,0.493528,1
1,66,what,12976,what,0.569989,1
1,67,to,10114,to,0.340105,0
1,68,do,10149,do,0.741553,1
1,69,if,12277,if,0.696969,1
1,70,the,10105,the,0.001756,0
1,71,child,18048,child,0.994384,1
1,72,gets,30811,gets,0.455785,0
1,73,worse,110353,worse,0.983653,1
1,74,again,13123,again,0.585623,1
1,75,.,119,.,0.867966,1
1,76,[NEW0],119547,"
",0.000134,1
1,77,[SEP],102,,0.767837,
