chunk,position,token,token_id,word,p_keep,kept
0,117,我,3976,我,0.016449,0
0,118,們,2335,們,0.014550,0
0,119,一,2072,一,0.034464,0
0,120,共,2456,共,0.057574,0
0,121,收,4280,收,0.789900,1
0,122,到,2555,到,0.666412,1
0,123,大,3197,大,0.032327,0
0,124,約,6180,約,0.052497,0
0,125,一,2072,一,0.925835,1
0,126,千,2667,千,0.915075,1
0,127,兩,2449,兩,0.780749,1
0,128,百,5716,百,0.920361,1
0,129,份,2213,份,0.931519,1
0,130,問,2893,問,0.991567,1
0,131,卷,2700,卷,0.991656,1
0,132,，,10064,，,0.045557,1
0,133,整,4307,整,0.027333,0
0,134,體,8594,體,0.044647,0
0,135,滿,5154,滿,0.753184,1
0,136,意,3906,意,0.779135,1
0,137,度,3670,度,0.790465,1
0,138,是,4380,是,0.081655,0
0,139,百,5716,百,0.960117,1
0,140,分,2534,分,0.972969,1
0,141,之,2120,之,0.947364,1
0,142,八,2451,八,0.982365,1
0,143,十,2666,十,0.980697,1
0,144,二,2150,二,0.979238,1
0,145,，,10064,，,0.048481,1
0,146,比,4839,比,0.376365,0
0,147,上,2078,上,0.382436,0
0,148,一,2072,一,0.394127,0
0,149,季,3363,季,0.441709,0
0,150,高,8595,高,0.576304,1
0,151,了,2146,了,0.210392,0
0,152,三,2077,三,0.728205,1
0,153,個,2333,個,0.581330,1
0,154,百,5716,百,0.662298,1
0,155,分,2534,分,0.805320,1
0,156,點,8809,點,0.804397,1
0,157,。,1882,。,0.264252,1
0,158,大,3197,大,0.024642,0
0,159,家,3408,家,0.021150,0
0,160,最,4458,最,0.048066,0
0,161,喜,2921,喜,0.486364,1
0,162,歡,4789,歡,0.518823,1
0,163,的,5718,的,0.116327,0
0,164,功,2597,功,0.350170,0
0,165,能,6546,能,0.372577,0
0,166,是,4380,是,0.137077,0
0,167,離,8287,離,0.995060,1
0,168,線,6252,線,0.995509,1
0,169,模,4723,模,0.989951,1
0,170,式,3709,式,0.989485,1
0,171,，,10064,，,0.036232,1
0,172,很,3767,很,0.018839,0
0,173,多,3191,多,0.038926,0
0,174,人,2179,人,0.053753,0
0,175,說,7228,說,0.104740,0
0,176,在,3031,在,0.098218,0
0,177,捷,4142,捷,0.673383,1
0,178,運,7756,運,0.676340,1
0,179,上,2078,上,0.478463,0
0,180,也,2135,也,0.030252,0
0,181,可,2756,可,0.178885,0
0,182,以,2204,以,0.113552,0
0,183,繼,6297,繼,0.401153,0
0,184,續,6299,續,0.378813,0
0,185,使,2275,使,0.471543,0
0,186,用,5605,用,0.473264,0
0,187,，,10064,，,0.039979,1
0,188,真,5769,真,0.013356,0
0,189,的,5718,的,0.012357,0
0,190,很,3767,很,0.111322,0
0,191,方,4335,方,0.565844,1
0,192,便,2299,便,0.552114,1
0,193,。,1882,。,0.495205,1
0,194,不,2080,不,0.045854,0
0,195,過,7758,過,0.006684,0
0,196,，,10064,，,0.014858,0
0,197,抱,4051,抱,0.496377,1
0,198,怨,3825,怨,0.560877,1
0,199,最,4458,最,0.148242,0
0,200,多,3191,多,0.475898,0
0,201,的,5718,的,0.098429,0
0,202,地,3035,地,0.406063,0
0,203,方,4335,方,0.405180,0
0,204,是,4380,是,0.121607,0
0,205,登,5713,登,0.972935,1
0,206,入,2446,入,0.968734,1
0,207,流,4982,流,0.946432,1
0,208,程,5969,程,0.961979,1
0,209,，,10064,，,0.036535,1
0,210,有,4461,有,0.034673,0
0,211,不,2080,不,0.079781,0
0,212,少,3460,少,0.186476,0
0,213,使,2275,使,0.186399,0
0,214,用,5605,用,0.166718,0
0,215,者,6457,者,0.178877,0
0,216,說,7228,說,0.145821,0
0,217,，,10064,，,0.023916,0
0,218,每,4836,每,0.147493,0
0,219,次,4773,次,0.123725,0
0,220,換,4185,換,0.546027,1
0,221,手,4004,手,0.554727,1
0,222,機,4741,機,0.547920,1
0,223,都,7838,都,0.043210,0
0,224,要,7139,要,0.141687,0
0,225,重,7907,重,0.618936,1
0,226,新,4333,新,0.545617,1
0,227,驗,8543,驗,0.759065,1
0,228,證,7276,證,0.781127,1
0,229,，,10064,，,0.023499,1
0,230,覺,7153,覺,0.045623,0
0,231,得,3775,得,0.029624,0
0,232,很,3767,很,0.064197,0
0,233,麻,8792,麻,0.722682,1
0,234,煩,5338,煩,0.732797,1
0,235,。,1882,。,0.374204,1
0,236,另,2749,另,0.017352,0
0,237,外,3189,外,0.009884,0
0,238,，,10064,，,0.014701,0
0,239,也,2135,也,0.013304,0
0,240,有,4461,有,0.033331,0
0,241,人,2179,人,0.064363,0
0,242,反,2733,反,0.321774,0
0,243,映,4375,映,0.406136,0
0,244,夜,3192,夜,0.976248,1
0,245,間,8137,間,0.973261,1
0,246,模,4723,模,0.979514,1
0,247,式,3709,式,0.978368,1
0,248,的,5718,的,0.215975,0
0,249,文,4313,文,0.659022,1
0,250,字,3354,字,0.716137,1
0,251,太,3199,太,0.283943,0
0,252,暗,4424,暗,0.732886,1
0,253,，,10064,，,0.026091,1
0,254,看,5765,看,0.009162,0
0,255,起,7533,起,0.007958,0
0,256,來,2278,來,0.006459,0
0,257,有,4461,有,0.031184,0
0,258,點,8809,點,0.037570,0
0,259,吃,2767,吃,0.559973,1
0,260,力,2594,力,0.566948,1
0,261,。,1882,。,0.315729,1
0,262,[NEW0],119547,"
",0.811356,1
0,263,志,3799,志,0.719018,1
0,264,明,4368,明,0.700441,1
0,265,：,10078,：,0.277523,1
0,266,[UNK],100,,0.215900,
0,267,，,10064,，,0.067722,0
0,268,登,5713,登,0.892866,1
0,269,入,2446,入,0.909449,1
0,270,的,5718,的,0.322679,0
0,271,問,2893,問,0.920333,1
0,272,題,8398,題,0.913756,1
0,273,我,3976,我,0.014268,0
0,274,們,2335,們,0.019239,0
0,275,其,2460,其,0.007692,0
0,276,實,3431,實,0.006317,0
0,277,已,3592,已,0.203720,0
0,278,經,6228,經,0.145666,0
0,279,知,5817,知,0.657591,1
0,280,道,7761,道,0.723681,1
0,281,了,2146,了,0.349812,0
0,282,。,1882,。,0.072256,1
0,283,那,7802,那,0.005665,0
0,284,個,2333,個,0.011460,0
0,285,是,4380,是,0.007644,0
0,286,因,3000,因,0.052905,0
0,287,為,5287,為,0.032144,0
0,288,安,3378,安,0.714709,1
0,289,全,2448,全,0.709700,1
0,290,團,3026,團,0.740082,1
0,291,隊,8241,隊,0.722940,1
0,292,要,7139,要,0.444154,0
0,293,求,4875,求,0.492036,1
0,294,每,4836,每,0.343444,0
0,295,個,2333,個,0.095709,0
0,296,裝,7111,裝,0.517321,1
0,297,置,6406,置,0.640647,1
0,298,都,7838,都,0.053014,0
0,299,要,7139,要,0.089940,0
0,300,單,2928,單,0.629241,1
0,301,獨,5467,獨,0.577209,1
0,302,驗,8543,驗,0.947457,1
0,303,證,7276,證,0.949467,1
0,304,，,10064,，,0.054615,1
0,305,所,3999,所,0.004783,0
0,306,以,2204,以,0.011494,0
0,307,短,5821,短,0.641667,1
0,308,期,4470,期,0.707990,1
0,309,內,2447,內,0.544895,1
0,310,可,2756,可,0.046551,0
0,311,能,6546,能,0.048198,0
0,312,沒,4910,沒,0.107146,0
0,313,辦,7672,辦,0.068977,0
0,314,法,4941,法,0.053510,0
0,315,完,3380,完,0.052462,0
0,316,全,2448,全,0.045074,0
0,317,拿,4096,拿,0.142877,0
0,318,掉,4148,掉,0.152270,0
0,319,，,10064,，,0.027710,1
0,320,但,2243,但,0.017726,0
0,321,是,4380,是,0.004367,0
0,322,我,3976,我,0.003633,0
0,323,們,2335,們,0.004867,0
0,324,可,2756,可,0.033234,0
0,325,以,2204,以,0.037263,0
0,326,讓,7295,讓,0.344394,0
0,327,流,4982,流,0.824830,1
0,328,程,5969,程,0.788846,1
0,329,簡,6123,簡,0.815850,1
0,330,單,2928,單,0.828733,1
0,331,一,2072,一,0.235408,0
0,332,點,8809,點,0.266950,0
0,333,，,10064,，,0.044757,1
0,334,例,2280,例,0.059234,0
0,335,如,3241,如,0.071906,0
0,336,用,5605,用,0.192836,0
0,337,簡,6123,簡,0.836114,1
0,338,訊,7172,訊,0.860191,1
0,339,驗,8543,驗,0.841116,1
0,340,證,7276,證,0.863654,1
0,341,碼,5877,碼,0.833095,1
0,342,取,2737,取,0.722217,1
0,343,代,2202,代,0.655707,1
0,344,電,8299,電,0.716665,1
0,345,子,3350,子,0.718378,1
0,346,郵,7835,郵,0.728806,1
0,347,件,2210,件,0.732221,1
0,348,。,1882,。,0.472422,1
0,349,[NEW0],119547,"
",0.753725,1
0,350,主,2111,主,0.635565,1
0,351,持,4097,持,0.396708,0
0,352,人,2179,人,0.296549,0
0,353,：,10078,：,0.136379,1
0,354,好,3240,好,0.253613,0
0,355,，,10064,，,0.043837,0
0,356,那,7802,那,0.012949,0
0,357,這,7734,這,0.042224,0
0,358,個,2333,個,0.040604,0
0,359,部,7831,部,0.236819,0
0,360,分,2534,分,0.338387,0
0,361,可,2756,可,0.059799,0
0,362,以,2204,以,0.059013,0
0,363,列,2542,列,0.786332,1
0,364,入,2446,入,0.801373,1
0,365,下,2079,下,0.713247,1
0,366,一,2072,一,0.620203,1
0,367,個,2333,個,0.440634,0
0,368,版,5396,版,0.671310,1
0,369,本,4476,本,0.745471,1
0,370,的,5718,的,0.209259,0
0,371,改,4282,改,0.965056,1
0,372,善,2911,善,0.972761,1
0,373,項,8375,項,0.981544,1
0,374,目,5755,目,0.982979,1
0,375,嗎,2936,嗎,0.149040,0
0,376,？,10083,？,0.541943,1
0,377,[NEW0],119547,"
",0.817615,1
0,378,志,3799,志,0.761312,1
0,379,明,4368,明,0.726796,1
0,380,：,10078,：,0.186365,1
0,381,可,2756,可,0.023376,0
0,382,以,2204,以,0.023887,0
0,383,，,10064,，,0.015831,0
0,384,我,3976,我,0.005942,0
0,385,會,4459,會,0.034267,0
0,386,先,2431,先,0.156935,0
0,387,跟,7554,跟,0.443769,0
0,388,安,3378,安,0.711183,1
0,389,全,2448,全,0.692825,1
0,390,團,3026,團,0.729108,1
0,391,隊,8241,隊,0.734701,1
0,392,確,5876,確,0.870999,1
0,393,認,7215,認,0.881103,1
0,394,，,10064,，,0.067062,1
0,395,下,2079,下,0.532341,1
0,396,週,7744,週,0.781726,1
0,397,三,2077,三,0.803898,1
0,398,之,2120,之,0.102471,0
0,399,前,2568,前,0.140009,0
0,400,給,6217,給,0.255824,0
0,401,大,3197,大,0.012745,0
0,402,家,3408,家,0.023245,0
0,403,一,2072,一,0.070898,0
0,404,個,2333,個,0.041454,0
0,405,初,2547,初,0.866043,1
0,406,步,4793,步,0.867866,1
0,407,的,5718,的,0.137676,0
0,408,方,4335,方,0.876049,1
0,409,案,4589,案,0.889320,1
0,410,。,1882,。,0.334336,1
0,411,[NEW0],119547,"
",0.753282,1
0,412,主,2111,主,0.671497,1
0,413,持,4097,持,0.430948,0
0,414,人,2179,人,0.271833,0
0,415,：,10078,：,0.139546,1
0,416,謝,7268,謝,0.459825,0
0,417,謝,7268,謝,0.530016,1
0,418,。,1882,。,0.101644,1
0,419,那,7802,那,0.012695,0
0,420,接,4161,接,0.089363,0
0,421,下,2079,下,0.058313,0
0,422,來,2278,來,0.083814,0
0,423,請,7238,請,0.345012,0
0,424,志,3799,志,0.548357,1
0,425,明,4368,明,0.613187,1
0,426,報,3115,報,0.878668,1
0,427,告,2810,告,0.890324,1
0,428,開,8133,開,0.972218,1
0,429,發,5714,發,0.973387,1
0,430,進,7745,進,0.939725,1
0,431,度,3670,度,0.965311,1
0,432,。,1882,。,0.324775,1
0,433,[NEW0],119547,"
",0.545992,1
0,434,志,3799,志,0.491881,1
0,435,明,4368,明,0.342409,0
0,436,：,10078,：,0.168240,0
0,437,好,3240,好,0.295707,0
0,438,的,5718,的,0.138960,0
0,439,。,1882,。,0.086564,1
0,440,新,4333,新,0.978582,1
0,441,版,5396,版,0.957534,1
0,442,本,4476,本,0.966013,1
0,443,原,2715,原,0.092175,0
0,444,本,4476,本,0.171305,0
0,445,預,8380,預,0.576123,1
0,446,計,7171,計,0.529944,1
0,447,在,3031,在,0.146043,0
0,448,十,2666,十,0.984339,1
0,449,一,2072,一,0.973087,1
0,450,月,4460,月,0.988056,1
0,451,底,3662,底,0.958686,1
0,452,上,2078,上,0.933945,1
0,453,線,6252,線,0.947276,1
0,454,，,10064,，,0.059239,1
0,455,目,5755,目,0.278419,0
0,456,前,2568,前,0.266629,0
0,457,整,4307,整,0.316738,0
0,458,體,8594,體,0.562974,1
0,459,進,7745,進,0.930353,1
0,460,度,3670,度,0.940025,1
0,461,大,3197,大,0.023137,0
0,462,約,6180,約,0.018859,0
0,463,完,3380,完,0.862058,1
0,464,成,3975,成,0.783322,1
0,465,了,2146,了,0.228449,0
0,466,百,5716,百,0.962088,1
0,467,分,2534,分,0.979008,1
0,468,之,2120,之,0.963889,1
0,469,七,2074,七,0.989822,1
0,470,十,2666,十,0.990555,1
0,471,。,1882,。,0.093838,1
0,472,後,3770,後,0.778907,1
0,473,端,6045,端,0.759159,1
0,474,的,5718,的,0.291751,0
0,475,部,7831,部,0.585628,1
0,476,分,2534,分,0.708677,1
0,477,都,7838,都,0.080376,0
0,478,已,3592,已,0.126086,0
0,479,經,6228,經,0.103917,0
0,480,完,3380,完,0.572748,1
0,481,成,3975,成,0.579653,1
0,482,，,10064,，,0.022878,1
0,483,也,2135,也,0.034164,0
0,484,通,7735,通,0.530713,1
0,485,過,7758,過,0.513205,1
0,486,了,2146,了,0.101595,0
0,487,壓,3160,壓,0.994282,1
0,488,力,2594,力,0.991253,1
0,489,測,5084,測,0.990959,1
0,490,試,7201,試,0.992845,1
0,491,。,1882,。,0.308546,1
0,492,[SEP],102,,0.126490,
1,0,[CLS],101,,0.000963,
1,1,比,4839,比,0.064185,0
1,2,較,7611,較,0.090959,0
1,3,落,6824,落,0.911826,1
1,4,後,3770,後,0.935255,1
1,5,的,5718,的,0.193761,0
1,6,是,4380,是,0.039962,0
1,7,前,2568,前,0.933667,1
1,8,端,6045,端,0.911488,1
1,9,，,10064,，,0.034385,1
1,10,主,2111,主,0.025269,0
1,11,要,7139,要,0.040524,0
1,12,是,4380,是,0.014129,0
1,13,因,3000,因,0.125462,0
1,14,為,5287,為,0.035748,0
1,15,設,7184,設,0.924082,1
1,16,計,7171,計,0.913422,1
1,17,稿,5988,稿,0.930609,1
1,18,改,4282,改,0.949057,1
1,19,了,2146,了,0.294225,0
1,20,兩,2449,兩,0.969105,1
1,21,次,4773,次,0.949593,1
1,22,，,10064,，,0.017325,1
1,23,所,3999,所,0.001198,0
1,24,以,2204,以,0.003069,0
1,25,有,4461,有,0.035073,0
1,26,一,2072,一,0.132191,0
1,27,些,2159,些,0.157100,0
1,28,畫,5633,畫,0.842897,1
1,29,面,8335,面,0.887962,1
1,30,要,7139,要,0.247682,0
1,31,重,7907,重,0.819962,1
1,32,做,2363,做,0.833860,1
1,33,。,1882,。,0.073331,1
1,34,老,6455,老,0.013682,0
1,35,實,3431,實,0.005169,0
1,36,說,7228,說,0.017447,0
1,37,，,10064,，,0.007012,0
1,38,如,3241,如,0.030098,0
1,39,果,4522,果,0.026002,0
1,40,要,7139,要,0.034392,0
1,41,維,6237,維,0.841761,1
1,42,持,4097,持,0.889882,1
1,43,十,2666,十,0.992839,1
1,44,一,2072,一,0.982710,1
1,45,月,4460,月,0.992213,1
1,46,底,3662,底,0.974217,1
1,47,上,2078,上,0.728575,1
1,48,線,6252,線,0.705453,1
1,49,，,10064,，,0.015464,1
1,50,我,3976,我,0.001476,0
1,51,們,2335,們,0.001325,0
1,52,可,2756,可,0.031499,0
1,53,能,6546,能,0.033935,0
1,54,需,8301,需,0.361243,0
1,55,要,7139,要,0.134894,0
1,56,從,3778,從,0.445729,1
1,57,其,2460,其,0.128118,0
1,58,他,2196,他,0.188591,0
1,59,專,3453,專,0.647206,1
1,60,案,4589,案,0.715890,1
1,61,調,7235,調,0.645021,1
1,62,兩,2449,兩,0.722234,1
1,63,位,2246,位,0.561421,1
1,64,工,3584,工,0.838535,1
1,65,程,5969,程,0.795696,1
1,66,師,3618,師,0.863968,1
1,67,過,7758,過,0.030838,0
1,68,來,2278,來,0.036732,0
1,69,支,4279,支,0.904787,1
1,70,援,4191,援,0.920907,1
1,71,，,10064,，,0.026352,1
1,72,不,2080,不,0.036619,0
1,73,然,5322,然,0.013995,0
1,74,的,5718,的,0.003747,0
1,75,話,7207,話,0.002895,0
1,76,，,10064,，,0.006620,0
1,77,比,4839,比,0.046310,0
1,78,較,7611,較,0.077339,0
1,79,實,3431,實,0.561255,1
1,80,際,8252,際,0.692640,1
1,81,的,5718,的,0.121265,0
1,82,時,4388,時,0.907060,1
1,83,間,8137,間,0.855058,1
1,84,應,3956,應,0.080249,0
1,85,該,7208,該,0.035753,0
1,86,是,4380,是,0.057077,0
1,87,十,2666,十,0.996182,1
1,88,二,2150,二,0.993064,1
1,89,月,4460,月,0.993486,1
1,90,中,2104,中,0.921631,1
1,91,。,1882,。,0.154415,1
1,92,[NEW0],119547,"
",0.558416,1
1,93,佳,2271,佳,0.356630,0
1,94,慧,3930,慧,0.366538,0
1,95,：,10078,：,0.071741,0
1,96,如,3241,如,0.028396,0
1,97,果,4522,果,0.046834,0
1,98,延,3695,延,0.672447,1
1,99,到,2555,到,0.654275,1
1,100,十,2666,十,0.840452,1
1,101,二,2150,二,0.867591,1
1,102,月,4460,月,0.890512,1
1,103,中,2104,中,0.795186,1
1,104,，,10064,，,0.014966,1
1,105,會,4459,會,0.022242,0
1,106,不,2080,不,0.305806,0
1,107,會,4459,會,0.058756,0
1,108,影,3756,影,0.841494,1
1,109,響,8371,響,0.897510,1
1,110,年,3642,年,0.841021,1
1,111,底,3662,底,0.766230,1
1,112,的,5718,的,0.111263,0
1,113,促,2302,促,0.961533,1
1,114,銷,7959,銷,0.970532,1
1,115,活,4978,活,0.955882,1
1,116,動,2621,動,0.951462,1
1,117,？,10083,？,0.624076,1
1,118,[NEW0],119547,"
",0.375872,1
1,119,志,3799,志,0.358239,0
1,120,明,4368,明,0.340095,0
1,121,：,10078,：,0.058246,0
1,122,會,4459,會,0.017054,0
1,123,有,4461,有,0.030564,0
1,124,一,2072,一,0.046204,0
1,125,點,8809,點,0.093082,0
1,126,影,3756,影,0.309941,0
1,127,響,8371,響,0.417246,1
1,128,，,10064,，,0.016556,1
1,129,因,3000,因,0.015187,0
1,130,為,5287,為,0.005073,0
1,131,促,2302,促,0.424243,1
1,132,銷,7959,銷,0.457669,1
1,133,活,4978,活,0.444573,1
1,134,動,2621,動,0.437778,1
1,135,原,2715,原,0.030893,0
1,136,本,4476,本,0.082257,0
1,137,是,4380,是,0.033046,0
1,138,要,7139,要,0.075362,0
1,139,搭,4204,搭,0.679678,1
1,140,配,7860,配,0.745167,1
1,141,新,4333,新,0.863060,1
1,142,版,5396,版,0.676267,1
1,143,本,4476,本,0.677333,1
1,144,的,5718,的,0.122643,0
1,145,推,4163,推,0.924324,1
1,146,薦,6904,薦,0.924489,1
1,147,功,2597,功,0.859882,1
1,148,能,6546,能,0.902789,1
1,149,。,1882,。,0.545852,1
1,150,[NEW0],119547,"
",0.621241,1
1,151,主,2111,主,0.381174,0
1,152,持,4097,持,0.291818,0
1,153,人,2179,人,0.228014,0
1,154,：,10078,：,0.038222,0
1,155,這,7734,這,0.006109,0
1,156,樣,4724,樣,0.007387,0
1,157,的,5718,的,0.004891,0
1,158,話,7207,話,0.002151,0
1,159,，,10064,，,0.005821,0
1,160,我,3976,我,0.009360,0
1,161,傾,2391,傾,0.219624,0
1,162,向,2778,向,0.198869,0
1,163,先,2431,先,0.293985,0
1,164,調,7235,調,0.637510,1
1,165,人,2179,人,0.518939,1
1,166,支,4279,支,0.843945,1
1,167,援,4191,援,0.862979,1
1,168,，,10064,，,0.064135,1
1,169,盡,5750,盡,0.032363,0
1,170,量,7909,量,0.026760,0
1,171,維,6237,維,0.888194,1
1,172,持,4097,持,0.876227,1
1,173,原,2715,原,0.401511,1
1,174,本,4476,本,0.379806,0
1,175,的,5718,的,0.063242,0
1,176,時,4388,時,0.926450,1
1,177,程,5969,程,0.887781,1
1,178,。,1882,。,0.259867,1
1,179,志,3799,志,0.349539,0
1,180,明,4368,明,0.353732,0
1,181,，,10064,，,0.041312,0
1,182,你,2262,你,0.006813,0
1,183,可,2756,可,0.030852,0
1,184,以,2204,以,0.032396,0
1,185,跟,7554,跟,0.422201,1
1,186,人,2179,人,0.598899,1
1,187,資,7442,資,0.568686,1
1,188,和,2833,和,0.064034,0
1,189,其,2460,其,0.044328,0
1,190,他,2196,他,0.101977,0
1,191,專,3453,專,0.526866,1
1,192,案,4589,案,0.610261,1
1,193,的,5718,的,0.117376,0
1,194,負,7417,負,0.643953,1
1,195,責,7425,責,0.694073,1
1,196,人,2179,人,0.599441,1
1,197,討,7173,討,0.666822,1
1,198,論,7243,論,0.783039,1
1,199,看,5765,看,0.178400,0
1,200,看,5765,看,0.190844,0
1,201,，,10064,，,0.022687,1
1,202,這,7734,這,0.091085,0
1,203,週,7744,週,0.633155,1
1,204,五,2155,五,0.570832,1
1,205,之,2120,之,0.132471,0
1,206,前,2568,前,0.152271,0
1,207,回,2999,回,0.443996,1
1,208,覆,7141,覆,0.487605,1
1,209,我,3976,我,0.085923,0
1,210,嗎,2936,嗎,0.074772,0
1,211,？,10083,？,0.307950,1
1,212,[NEW0],119547,"
",0.284369,1
1,213,志,3799,志,0.224314,0
1,214,明,4368,明,0.205990,0
1,215,：,10078,：,0.058896,0
1,216,沒,4910,沒,0.304372,0
1,217,問,2893,問,0.457314,1
1,218,題,8398,題,0.496640,1
1,219,。,1882,。,0.149502,1
1,220,[NEW0],119547,"
",0.368325,1
1,221,主,2111,主,0.237277,0
1,222,持,4097,持,0.176307,0
1,223,人,2179,人,0.133975,0
1,224,：,10078,：,0.069441,0
1,225,好,3240,好,0.193282,0
1,226,，,10064,，,0.054424,0
1,227,最,4458,最,0.219363,0
1,228,後,3770,後,0.311112,0
1,229,是,4380,是,0.130305,0
1,230,行,7069,行,0.910116,1
1,231,銷,7959,銷,0.925769,1
1,232,預,8380,預,0.937266,1
1,233,算,6097,算,0.942955,1
1,234,。,1882,。,0.272965,1
1,235,建,3697,建,0.552008,1
1,236,國,3020,國,0.618398,1
1,237,，,10064,，,0.071553,0
1,238,請,7238,請,0.011203,0
1,239,你,2262,你,0.010209,0
1,240,說,7228,說,0.130038,0
1,241,明,4368,明,0.136732,0
1,242,一,2072,一,0.068740,0
1,243,下,2079,下,0.104297,0
1,244,。,1882,。,0.066599,1
1,245,[NEW0],119547,"
",0.198538,1
1,246,建,3697,建,0.105954,0
1,247,國,3020,國,0.110666,0
1,248,：,10078,：,0.059621,0
1,249,好,3240,好,0.092124,0
1,250,。,1882,。,0.052815,0
1,251,下,2079,下,0.868341,1
1,252,一,2072,一,0.890130,1
1,253,季,3363,季,0.906062,1
1,254,的,5718,的,0.274312,0
1,255,行,7069,行,0.831985,1
1,256,銷,7959,銷,0.839937,1
1,257,預,8380,預,0.929386,1
1,258,算,6097,算,0.926604,1
1,259,我,3976,我,0.002409,0
1,260,們,2335,們,0.002617,0
1,261,原,2715,原,0.144920,0
1,262,本,4476,本,0.236519,0
1,263,提,4181,提,0.461486,1
1,264,出,2527,出,0.471394,1
1,265,的,5718,的,0.054734,0
1,266,是,4380,是,0.026766,0
1,267,三,2077,三,0.985242,1
1,268,百,5716,百,0.989077,1
1,269,五,2155,五,0.989919,1
1,270,十,2666,十,0.993057,1
